Year|MainOustandingTaxLiab|SecondaryTaxLiab|ContestedTaxLiab|TotalTaxLiab|UncontestedTaxLiab|BudgetType|ID
2018|92947|5419|0|98366|98366|DateBudget|6653
2018|139960|38173|0|178133|178133|DateBudget|6654
2018|76810|176125|0|252935|252935|DateBudget|6655
2018|1684100|1080998|0|2765098|2765098|DateBudget|6656
2018|333274|14562|0|347836|347836|DateBudget|6657
2018|90439|28117|0|118556|118556|DateBudget|6658
2018|285667|29139|0|314806|314806|DateBudget|6659
2018|1399191|2983761|0|4382952|4382952|DateBudget|6660
2018|201624|24350|0|225974|225974|DateBudget|6661
2018|2262386|702485|0|2964871|2964871|DateBudget|6662
2018|153355|73601|0|226956|226956|DateBudget|6663
2018|1802674|37575|0|1840249|1840249|DateBudget|6664
2018|1136142|424301|0|1560443|1560443|DateBudget|6665
2018|428497|218304|0|646801|646801|DateBudget|6666
2018|470164|710606|0|1180770|1180770|DateBudget|6667
2018|283032|50320|0|333352|333352|DateBudget|6668
2018|17126|9824|0|26950|26950|DateBudget|6669
2018|569950|1663|0|571613|571613|DateBudget|6670
2018|26946|8117|0|35063|35063|DateBudget|6671
2018|462924|30863|0|493787|493787|DateBudget|6672
2018|163555|8133|0|171688|171688|DateBudget|6673
2018|574703|228328|0|803031|803031|DateBudget|6674
2018|895867|957654|0|1853521|1853521|DateBudget|6675
2018|468150|176567|0|644717|644717|DateBudget|6676
2018|109178|100938|0|210116|210116|DateBudget|6677
2018|46291|12320|0|58611|58611|DateBudget|6678
2018|20332|10699|0|31031|31031|DateBudget|6679
2018|111370|69197|0|180567|180567|DateBudget|6680
2018|106201|53170|0|159371|159371|DateBudget|6681
2018|323110|128491|0|451601|451601|DateBudget|6682
2018|244073|133452|0|377525|377525|DateBudget|6683
2018|31362|69323|0|100685|100685|DateBudget|6684
2018|3736621|308269|0|4044890|4044890|DateBudget|6685
2018|2215076|67322|0|2282398|2282398|DateBudget|6686
2018|453194|293260|0|746454|746454|DateBudget|6687
2018|112266|78615|0|190881|190881|DateBudget|6688
2018|23738|54613|0|78351|78351|DateBudget|6689
2018|7132416|5532250|0|12664666|12664666|DateBudget|6690
2018|55361|55445|0|110806|110806|DateBudget|6691
2018|58237|64229|0|122466|122466|DateBudget|6692
2018|37206|6020|0|43226|43226|DateBudget|6693
2018|975045|465659|0|1440704|1440704|DateBudget|6694
2018|24565|38963|0|63528|63528|DateBudget|6695
2018|0|101891|0|101891|101891|DateBudget|6696
2018|30443|84918|0|115361|115361|DateBudget|6697
2018|468159|290173|0|758332|758332|DateBudget|6698
2018|9357|20347|0|29704|29704|DateBudget|6699
2018|172729|268486|0|441215|441215|DateBudget|6700
2018|59883|50333|0|110216|110216|DateBudget|6701
2018|101861|210233|0|312094|312094|DateBudget|6702
2018|3517107|2082288|0|5599395|5599395|DateBudget|6703
2018|39131|76017|0|115148|115148|DateBudget|6704
2018|109641|182754|0|292395|292395|DateBudget|6705
2018|85850|59948|0|145798|145798|DateBudget|6706
2018|151479|79055|0|230534|230534|DateBudget|6707
2018|29711|30577|0|60288|60288|DateBudget|6708
2018|28045|22381|0|50426|50426|DateBudget|6709
2018|376201|117674|0|493875|493875|DateBudget|6710
2018|32372|44160|0|76532|76532|DateBudget|6711
2018|34257|47270|0|81527|81527|DateBudget|6712
2018|6728|17705|0|24433|24433|DateBudget|6713
2018|45146|11493|0|56639|56639|DateBudget|6714
2018|21855|27702|0|49557|49557|DateBudget|6715
2018|27694|21222|0|48916|48916|DateBudget|6716
2018|86712|1692|0|88404|88404|DateBudget|6717
2018|40805|882|0|41687|41687|DateBudget|6718
2018|53559|44092|0|97651|97651|DateBudget|6719
2018|105374|80458|0|185832|185832|DateBudget|6720
2018|2004|2613|0|4617|4617|DateBudget|6721
2018|45005|917532|0|962537|962537|DateBudget|6722
2018|9798|17447|0|27245|27245|DateBudget|6723
2018|363741|97091|0|460832|460832|DateBudget|6724
2018|48297|82744|0|131041|131041|DateBudget|6725
2018|9807|17063|0|26870|26870|DateBudget|6726
2018|48918|29871|0|78789|78789|DateBudget|6727
2018|101855|23616|0|125471|125471|DateBudget|6728
2018|299648|275374|0|575022|575022|DateBudget|6729
2018|36894|2926|0|39820|39820|DateBudget|6730
2018|52900|95928|0|148828|148828|DateBudget|6731
2018|22096|33163|0|55259|55259|DateBudget|6732
2018|89771|23871|0|113642|113642|DateBudget|6733
2018|74623|71268|0|145891|145891|DateBudget|6734
2018|50493|40780|0|91273|91273|DateBudget|6735
2018|51379|48622|0|100001|100001|DateBudget|6736
2018|125151|15618|0|140769|140769|DateBudget|6737
2018|97368|53809|0|151177|151177|DateBudget|6738
2018|60160|58383|0|118543|118543|DateBudget|6739
2018|114406|48347|0|162753|162753|DateBudget|6740
2018|1333997|1057275|0|2391272|2391272|DateBudget|6741
2018|61267|124983|0|186250|186250|DateBudget|6742
2018|58602|23047|0|81649|81649|DateBudget|6743
2018|59047|68520|0|127567|127567|DateBudget|6744
2018|14629|29858|0|44487|44487|DateBudget|6745
2018|98417|65313|0|163730|163730|DateBudget|6746
2018|81745|2123|0|83868|83868|DateBudget|6747
2018|53434|48110|0|101544|101544|DateBudget|6748
2018|37740|47265|0|85005|85005|DateBudget|6749
2018|0|181066|0|181066|181066|DateBudget|6750
2018|7406|21518|0|28924|28924|DateBudget|6751
2018|12870907|7200817|0|20071724|20071724|DateBudget|6752
2018|693616|652613|0|1346229|1346229|DateBudget|6753
2018|48968|89676|0|138644|138644|DateBudget|6754
2018|0|230247|0|230247|230247|DateBudget|6755
2018|293676|297101|0|590777|590777|DateBudget|6756
2018|32198|754|0|32952|32952|DateBudget|6757
2018|31228|21945|0|53173|53173|DateBudget|6758
2018|43005|53163|0|96168|96168|DateBudget|6759
2018|17969|8049|0|26018|26018|DateBudget|6760
2018|633996|284347|0|918343|918343|DateBudget|6761
2018|81836|56239|0|138075|138075|DateBudget|6762
2018|35142|74944|0|110086|110086|DateBudget|6763
2018|37533|71637|0|109170|109170|DateBudget|6764
2018|70826|50288|0|121114|121114|DateBudget|6765
2018|28161|27868|0|56029|56029|DateBudget|6766
2018|50084|86924|0|137008|137008|DateBudget|6767
2018|505954|229611|0|735565|735565|DateBudget|6768
2018|52740|17657|0|70397|70397|DateBudget|6769
2018|105059|105650|0|210709|210709|DateBudget|6770
2018|129507|231200|0|360707|360707|DateBudget|6771
2018|79773|140732|0|220505|220505|DateBudget|6772
2018|37374|39901|0|77275|77275|DateBudget|6773
2018|30239|32534|0|62773|62773|DateBudget|6774
2018|17314|18281|0|35595|35595|DateBudget|6775
2018|109795|144691|0|254486|254486|DateBudget|6776
2018|256936|54525|0|311461|311461|DateBudget|6777
2018|13355|24122|0|37477|37477|DateBudget|6778
2018|274057|218618|0|492675|492675|DateBudget|6779
2018|24258|77405|0|101663|101663|DateBudget|6780
2018|113210|62428|0|175638|175638|DateBudget|6781
2018|30482|29465|0|59947|59947|DateBudget|6782
2018|77756|90190|0|167946|167946|DateBudget|6783
2018|66875|57578|0|124453|124453|DateBudget|6784
2018|25018|16304|0|41322|41322|DateBudget|6785
2018|75630|1413|0|77043|77043|DateBudget|6786
2018|44261|2608|0|46869|46869|DateBudget|6787
2018|40241|4342|0|44583|44583|DateBudget|6788
2018|317873|45680|0|363553|363553|DateBudget|6789
2018|551570|140959|0|692529|692529|DateBudget|6790
2018|1517527|226934|0|1744461|1744461|DateBudget|6791
2018|50808|12065|0|62873|62873|DateBudget|6792
2018|79586|37999|0|117585|117585|DateBudget|6793
2018|200024|42588|0|242612|242612|DateBudget|6794
2018|913208|237159|800661|1150367|349706|DateBudget|6795
2018|286415|383376|0|669791|669791|DateBudget|6796
2018|93617|16211|0|109828|109828|DateBudget|6797
2018|146788|71281|0|218069|218069|DateBudget|6798
2018|58892|377|0|59269|59269|DateBudget|6799
2018|407891|99406|0|507297|507297|DateBudget|6800
2018|681949|246184|411636|928133|516497|DateBudget|6801
2018|1072034|33514|0|1105548|1105548|DateBudget|6802
2018|45176072|4249810|0|49425882|49425882|DateBudget|6803
2018|3324292|592974|0|3917266|3917266|DateBudget|6804
2018|368603|5999|0|374602|374602|DateBudget|6805
2018|285351|165062|0|450413|450413|DateBudget|6806
2018|637987|0|0|637987|637987|DateBudget|6807
2018|30225|1957|0|32182|32182|DateBudget|6808
2018|2282307|1075573|0|3357880|3357880|DateBudget|6809
2018|119090|36169|0|155259|155259|DateBudget|6810
2018|13029|9508|0|22537|22537|DateBudget|6811
2018|198186|89706|0|287892|287892|DateBudget|6812
2018|7086058|2796569|0|9882627|9882627|DateBudget|6813
2018|510107|223711|0|733818|733818|DateBudget|6814
2018|422625|19115|0|441740|441740|DateBudget|6815
2018|3222991|2834922|0|6057913|6057913|DateBudget|6816
2018|211200|0|0|211200|211200|DateBudget|6817
2018|182429|105|0|182534|182534|DateBudget|6818
2018|134304|35658|0|169962|169962|DateBudget|6819
2018|152453|100620|0|253073|253073|DateBudget|6820
2018|472322|340912|0|813234|813234|DateBudget|6821
2018|389779|84778|0|474557|474557|DateBudget|6822
2018|139696|75476|0|215172|215172|DateBudget|6823
2018|54601|133335|0|187936|187936|DateBudget|6824
2018|12127|22637|0|34764|34764|DateBudget|6825
2018|992706|175427|0|1168133|1168133|DateBudget|6826
2018|49177|12972|0|62149|62149|DateBudget|6827
2018|41737|44527|0|86264|86264|DateBudget|6828
2018|75109|39539|0|114648|114648|DateBudget|6829
2018|429837|1169|0|431006|431006|DateBudget|6830
2018|66110|70565|0|136675|136675|DateBudget|6831
2018|18050|16959|0|35009|35009|DateBudget|6832
2018|15602|16839|0|32441|32441|DateBudget|6833
2018|297309|125066|0|422375|422375|DateBudget|6834
2018|41004|15226|0|56230|56230|DateBudget|6835
2018|71281|78416|0|149697|149697|DateBudget|6836
2018|60596|40109|0|100705|100705|DateBudget|6837
2018|24568|47070|0|71638|71638|DateBudget|6838
2018|48050|26037|0|74087|74087|DateBudget|6839
2018|16880|9835|0|26715|26715|DateBudget|6840
2018|1648375|2150947|0|3799322|3799322|DateBudget|6841
2018|122480|84679|0|207159|207159|DateBudget|6842
2018|204238|292801|0|497039|497039|DateBudget|6843
2018|64132|43259|0|107391|107391|DateBudget|6844
2018|44369|21589|0|65958|65958|DateBudget|6845
2018|397580|77939|0|475519|475519|DateBudget|6846
2018|521899|4994|0|526893|526893|DateBudget|6847
2018|7930|19169|0|27099|27099|DateBudget|6848
2018|63487|102632|0|166119|166119|DateBudget|6849
2018|40472|92255|0|132727|132727|DateBudget|6850
2018|45067|50359|0|95426|95426|DateBudget|6851
2018|65297|79889|0|145186|145186|DateBudget|6852
2018|27121|60889|0|88010|88010|DateBudget|6853
2018|59434|106567|0|166001|166001|DateBudget|6854
2018|102736|231|0|102967|102967|DateBudget|6855
2018|45448|52502|0|97950|97950|DateBudget|6856
2018|246484|117536|0|364020|364020|DateBudget|6857
2018|393521|347873|0|741394|741394|DateBudget|6858
2018|184728|252603|0|437331|437331|DateBudget|6859
2018|334490|270591|0|605081|605081|DateBudget|6860
2018|107208|155605|0|262813|262813|DateBudget|6861
2018|202259|0|0|202259|202259|DateBudget|6862
2018|56291|127209|0|183500|183500|DateBudget|6863
2018|113696|164064|0|277760|277760|DateBudget|6864
2018|11390|20338|0|31728|31728|DateBudget|6865
2018|46152|87817|0|133969|133969|DateBudget|6866
2018|40368|9525|0|49893|49893|DateBudget|6867
2018|46175|95175|0|141350|141350|DateBudget|6868
2018|52331|71807|0|124138|124138|DateBudget|6869
2018|153080|162160|0|315240|315240|DateBudget|6870
2018|68943|45948|0|114891|114891|DateBudget|6871
2018|27122|37597|0|64719|64719|DateBudget|6872
2018|98434|64781|0|163215|163215|DateBudget|6873
2018|233587|491006|473161|724593|251432|DateBudget|6874
2018|48017|115217|0|163234|163234|DateBudget|6875
2018|2525569|718521|0|3244090|3244090|DateBudget|6876
2018|207343|351484|0|558827|558827|DateBudget|6877
2018|16628|20343|0|36971|36971|DateBudget|6878
2018|49966|4039|0|54005|54005|DateBudget|6879
2018|45260|67191|0|112451|112451|DateBudget|6880
2018|49027|75132|0|124159|124159|DateBudget|6881
2018|343802|486830|0|830632|830632|DateBudget|6882
2018|36071|65371|0|101442|101442|DateBudget|6883
2018|465874|404402|0|870276|870276|DateBudget|6884
2018|30989|58948|0|89937|89937|DateBudget|6885
2018|3426770|3668878|0|7095648|7095648|DateBudget|6886
2018|232371|217544|0|449915|449915|DateBudget|6887
2018|15915|38300|0|54215|54215|DateBudget|6888
2018|106218|129219|0|235437|235437|DateBudget|6889
2018|10943|19237|0|30180|30180|DateBudget|6890
2018|169082|317585|0|486667|486667|DateBudget|6891
2018|73361|62484|0|135845|135845|DateBudget|6892
2018|280827|194076|0|474903|474903|DateBudget|6893
2018|29165|44297|0|73462|73462|DateBudget|6894
2018|46584|130827|0|177411|177411|DateBudget|6895
2018|30929|991|0|31920|31920|DateBudget|6896
2018|33179|100186|0|133365|133365|DateBudget|6897
2018|81580|68152|0|149732|149732|DateBudget|6898
2018|69404|137314|0|206718|206718|DateBudget|6899
2018|258150|156441|0|414591|414591|DateBudget|6900
2018|52138|172750|0|224888|224888|DateBudget|6901
2018|219740|420027|0|639767|639767|DateBudget|6902
2018|29509|32269|0|61778|61778|DateBudget|6903
2018|22829|61070|0|83899|83899|DateBudget|6904
2018|13069|15397|0|28466|28466|DateBudget|6905
2018|301190|161648|0|462838|462838|DateBudget|6906
2018|67744|170857|0|238601|238601|DateBudget|6907
2018|61797|40253|0|102050|102050|DateBudget|6908
2018|954410|3450092|0|4404502|4404502|DateBudget|6909
2018|145972|99584|0|245556|245556|DateBudget|6910
2018|136682|184106|0|320788|320788|DateBudget|6911
2018|35871|54695|0|90566|90566|DateBudget|6912
2018|32673|89440|0|122113|122113|DateBudget|6913
2018|185446|19440|0|204886|204886|DateBudget|6914
2018|48131|27194|0|75325|75325|DateBudget|6915
2018|104300|33735|0|138035|138035|DateBudget|6916
2018|94045|116721|0|210766|210766|DateBudget|6917
2018|95808|188291|0|284099|284099|DateBudget|6918
2018|253799|249782|0|503581|503581|DateBudget|6919
2018|6747435|3769586|9784530|10517021|732491|DateBudget|6920
2018|68534|42742|0|111276|111276|DateBudget|6921
2018|29255|65790|0|95045|95045|DateBudget|6922
2018|68047|59391|0|127438|127438|DateBudget|6923
2018|44950|88407|0|133357|133357|DateBudget|6924
2018|220601|165709|0|386310|386310|DateBudget|6925
2018|21761|21665|0|43426|43426|DateBudget|6926
2018|50991|63350|0|114341|114341|DateBudget|6927
2018|162636|112147|0|274783|274783|DateBudget|6928
2018|10750570|694090|0|11444660|11444660|DateBudget|6929
2018|14479|21250|0|35729|35729|DateBudget|6930
2018|56047|46957|0|103004|103004|DateBudget|6931
2018|71681|427899|0|499580|499580|DateBudget|6932
2018|95588|29456|0|125044|125044|DateBudget|6933
2018|25702|16133|0|41835|41835|DateBudget|6934
2018|156537|40457|0|196994|196994|DateBudget|6935
2018|575514|31949|0|607463|607463|DateBudget|6936
2018|52341|91736|0|144077|144077|DateBudget|6937
2018|46794|43546|0|90340|90340|DateBudget|6938
2018|26082|34230|0|60312|60312|DateBudget|6939
2018|76954|42755|0|119709|119709|DateBudget|6940
2018|15053|14572|0|29625|29625|DateBudget|6941
2018|25685|55400|0|81085|81085|DateBudget|6942
2018|17006|46404|0|63410|63410|DateBudget|6943
2018|9976|27845|0|37821|37821|DateBudget|6944
2018|130410|88770|0|219180|219180|DateBudget|6945
2018|51070|42167|0|93237|93237|DateBudget|6946
2018|459506|79003|0|538509|538509|DateBudget|6947
2018|148827|77165|0|225992|225992|DateBudget|6948
2018|53760|73455|0|127215|127215|DateBudget|6949
2018|20043|30013|0|50056|50056|DateBudget|6950
2018|363064|6604|0|369668|369668|DateBudget|6951
2018|76680|177775|0|254455|254455|DateBudget|6952
2018|65428|1579|0|67007|67007|DateBudget|6953
2018|132360|105632|0|237992|237992|DateBudget|6954
2018|43216|33956|0|77172|77172|DateBudget|6955
2018|214122|125266|0|339388|339388|DateBudget|6956
2018|173035|289557|0|462592|462592|DateBudget|6957
2018|100715|138063|0|238778|238778|DateBudget|6958
2018|287006|440254|0|727260|727260|DateBudget|6959
2018|276545|260543|0|537088|537088|DateBudget|6960
2018|204640|394262|0|598902|598902|DateBudget|6961
2018|24292|43682|0|67974|67974|DateBudget|6962
2018|67269|13965|0|81234|81234|DateBudget|6963
2018|1042425|722501|0|1764926|1764926|DateBudget|6964
2018|14858|18944|0|33802|33802|DateBudget|6965
2018|76768|105223|0|181991|181991|DateBudget|6966
2018|216|593|0|809|809|DateBudget|6967
2018|16003|45855|0|61858|61858|DateBudget|6968
2018|604197|84266|0|688463|688463|DateBudget|6969
2018|3022486|1087035|3581674|4109521|527847|DateBudget|6970
2018|18714|10726|0|29440|29440|DateBudget|6971
2018|20624|40709|0|61333|61333|DateBudget|6972
2018|100267|4772|0|105039|105039|DateBudget|6973
2018|152537|238110|0|390647|390647|DateBudget|6974
2018|32757|59759|0|92516|92516|DateBudget|6975
2018|354441|169366|0|523807|523807|DateBudget|6976
2018|11808|17244|0|29052|29052|DateBudget|6977
2018|150234|135309|0|285543|285543|DateBudget|6978
2018|122947|85856|0|208803|208803|DateBudget|6979
2018|33850|27232|0|61082|61082|DateBudget|6980
2018|132001|49764|0|181765|181765|DateBudget|6981
2018|25973|3533|0|29506|29506|DateBudget|6982
2018|195400|169740|0|365140|365140|DateBudget|6983
2018|513360|330015|0|843375|843375|DateBudget|6984
2018|115783|152558|0|268341|268341|DateBudget|6985
2018|361498|358764|0|720262|720262|DateBudget|6986
2018|114227|44321|0|158548|158548|DateBudget|6987
2018|15760|3072|0|18832|18832|DateBudget|6988
2018|52937|29758|0|82695|82695|DateBudget|6989
2018|969093|223224|0|1192317|1192317|DateBudget|6990
2018|129955|297422|0|427377|427377|DateBudget|6991
2018|259764|50869|0|310633|310633|DateBudget|6992
2018|495009|186798|0|681807|681807|DateBudget|6993
2018|13978490|11230791|0|25209281|25209281|DateBudget|6994
