ID|TotalSales|TotalNetSales|TotalOtherIncome|OwnWorkCapitalised|ChangeInventoryProd|OtherOperatingIncome|iOOIProvisionRelease|iOOISubsidies|iOOISubsidiesExtraord|iOOIExtraordinary|TotalRevenues|Cogs|iCogsRawMaterials|iCogsMerchandise|iCogsSubdeliveries|PersonnelExpenses|SGAOtherOpExpenses|iSGABadDebtProv|iSGAExtraordinary|DepreciationAndAmortization|Ebit|Ebitda|EbitdaMargin|TradingMargin|ProductionMargin|InterestIncome|InterestExpense|NetInterestResult|FXGains|FXLosses|NetFXResult|GroupInvestResult|iSubsidiarySales|NetFinancialResult|ExtraordinaryIncome|iExtraordFixedAssetsReval|iExtraordProvRelease|ExtraordinaryExpenses|iExtraordFAWriteDowns|iExtraordProvTransfer|NetExtraordinaryResult|IncomeTaxes|NetProfitLoss|CashBankDeposits|STSecurities|OtherSTFinAssets|CashAndCashEquivalents|TradeReceivables|IntragroupReceivables|ReceivablesTaxAuthority|OtherReceivables|iOtherReceivablesOwners|TotalReceivables|RawMaterials|Merchandise|TotalInventory|PrepaidExpenses|TotalCurrentAssets|LandBuildings|PlantMachinery|FurnitureEquipment|AdvancesTangibleAssets|TangibleAssetsInProgress|TangibleFixedAssets|RightsPatents|OtherCapitalizedExpenses|IntangibleFixedAssets|OtherLTFinancialAssets|TotalFixedAssets|TotalAssets|STBankLoans|OtherSTLoansNonBank|SubtotalSTInterestBearingDebt|STAccountsPayables|STIntragroupPayables|STProvisions|AccruedExpenses|PayablesTaxAuthority|DividendsPayable|OtherSTLiabilities|TotalSTLiabilities|LTBankLoans|SHLoansGranted|CapitalizedLeaseObligations|SubtotalLTInterestBearingDebt|OtherLTLiabilities|TotalLTLiabilities|TotalLiabilities|SeniorDebt|ShareCapital|SharePremium|RevaluationReserve|OtherReserves|AccumulatedRetainedEarnings|TreasuryStock|OtherEquity|Equity|EquityRatio|BalFigCheck|NoEmployeesEop|NoEmployeesAvg|ProductivityPerEmployee|AvgEmployeeCost|CollectionPeriod|InventoryPeriod|PayablesPeriod|CurrentRatio|QuickRatio|LiquidAssetsRatio|OperatingCycle|FinancingGap|WorkingCapitalNeed|NetSeniorDebtByEbitda|InterestCover|EBITDAInterestCoverage|EstimatedInterestRate|AssetTurnover|FixedAssetTurnover|CurrentAssetTurnover|Gearing|Leverage|STFinancingRatio|WkLoansRatio|ReturnOnAssets|ReturnOnFixedAssets|ReturnOnCurrentAssets|ReturnOnEquity|CFSustTotalSales|CFSustEBITDA|CFMaintCapex|CFInterestExpense|CFIncomeTax|CFMandatoryDividends|CFFreeCashFlow|CFMultiplier|CFCashFlowValuation|CFMaxLeverageST|CFMaxLeverageLT|CFSeniorDebt|CFWkExcessDeficit|CFHeadroomAvailable|CFHeadroomST|CFHeadroomLT|CFSeniorDebtByFCF|CFHeadroomByFCF|EstimatedFreeAssets|TotalOverdueDebts|TotalOverduePayables|OverduePayables1M|OverduePayables3M|OverduePayables12M|OverdueTaxDebts|OverdueDebtsOther|iTotalOverdueReceivables|TotalOverdueReceivables|OverdueReceivablesBacklog|iOverdueReceivablesBudget|OverdueTaxReceivables|LTReceivables|UnsaleableInventory|ShareOverdueDebts|ShareOverduePayables|ShareOverdueReceivables|ShareUnsaleableInventory
489|38,689,827|38,436,877|266,565|10,181|225,151|31,233|0|0|0|0|38,703,442|31,111,675|27,963,385|1,706,886|1,441,404|4,908,880|297,230|0|0|220,052|2,165,605|2,385,657|0.06|1.18|1|0|0|0|350,926|506,690|-155,764|0|0|-155,764|0|0|0|0|0|0|0|261,264|1,748,577|871,786|0|71,655|943,441|3,479,109|0|1,073,002|249,084|0|4,801,195|5,142,312|204,360|5,346,672|0|11,091,308|4,274,117|0|0|21,942|0|4,296,059|522|0|522|0|4,296,581|15,387,889|0|0|0|5,168,341|0|0|0|237,614|0|103,765|5,509,720|0|0|0|0|0|0|5,509,720|0|355,420|0|41,814|233,624|9,247,311|0|0|9,878,169|1|0|148|146|264,999|33,622|33|63|61|2.01|1.04|0.06|96|35|5,581,588|-0.40|0|0|0|3|9|3|0|0|0|0|0|0|0|0|38,689,828|2,385,658|66,016|1|346,497|0|1,973,145|4|7,892,578|4,638,147|3,254,431|1|-5,581,588|13,474,165|4,638,147|8,836,018|-3|7|3,966,040|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
490|38,667,746|38,667,746|2,911,116|0|2,650,574|260,542|0|74,847|0|0|41,578,862|8,007,238|4,826,605|481,497|2,699,136|30,815,863|1,765,197|1,097,182|0|2,232,458|-1,241,894|990,564|0.02|1.26|5|36,892|0|36,892|392,199|555,226|-163,027|32,370|32,370|-93,765|0|0|0|19,723|19,723|0|-19,723|0|-1,355,382|8,296,932|0|3,658|8,300,590|801,039|0|386,733|7,955|0|1,195,727|2,426,587|2,499,133|4,925,720|85,072|14,507,109|15,945,590|8,456,081|235,918|9,280|0|24,646,869|703|0|703|52,644|24,700,216|39,207,325|0|62,018|62,018|735,375|0|0|0|1,027,868|0|772,492|2,597,753|0|0|0|0|0|0|2,597,753|62,018|4,593,750|0|12,295,666|7,044,467|12,675,689|0|0|36,609,572|1|0|986|973|39,741|31,671|8|225|34|5.58|3.69|0.21|232|199|11,909,356|-8.32|0|0|0|1|2|3|0|0|0|0|0|0|0|0|38,667,747|990,565|669,737|1|-198,703|0|519,530|4|2,078,119|2,663,611|-585,492|62,019|-10,987,255|13,003,355|2,663,611|10,339,744|-21|25|14,353,788|0|0|0|0|0|0|0|2,921,713|0|2,921,713|0|0|306|922,101|0|0|0|0
491|38,446,709|38,446,709|-27,280|0|-37,326|10,046|0|0|0|0|38,419,429|15,030,291|272,049|0|14,758,242|22,484,774|338,689|0|0|447|565,228|565,675|0.01|-|3|3|0|3|242|573|-331|0|0|-328|0|0|0|0|0|0|0|90,152|474,748|42,600|0|900|43,500|5,496,163|0|549,650|-243,608|0|5,802,205|349,541|0|349,541|0|6,195,246|0|710|45|0|0|755|0|0|0|20,000|20,755|6,216,001|0|0|0|2,434,557|0|0|0|1,343,575|0|785,314|4,563,446|0|0|0|0|0|0|4,563,446|0|1,000|0|0|2,023|1,649,532|0|0|1,652,555|0|0|660|679|56,623|33,115|52|8|59|1.36|1.28|0.01|61|2|1,631,800|-0.08|0|0|0|6|1,852|6|0|0|0|0|0|23|0|0|38,446,710|565,676|134|1|90,436|0|475,104|4|1,900,418|1,588,300|312,118|1|-1,631,800|3,532,217|1,588,300|1,943,917|-3|7|1,705,951|0|0|0|0|0|0|0|0|0|0|0|244,358|0|0|0|0|0|0
492|38,358,189|36,947,579|5,203,763|0|3,691,950|1,511,813|0|0|0|0|42,151,342|38,735,700|24,416,439|10,786,321|3,532,940|6,756,723|1,860,866|1,325,295|0|8,017,140|-13,219,087|-5,201,947|(0.12)|1.15|1|268|614,374|-614,106|930,572|595,809|334,763|0|0|-279,343|183,665|183,665|0|0|0|0|183,665|0|-13,314,765|225,976|0|-29,857|196,119|1,745,136|0|125,627|139,045|0|2,009,808|1,317,391|607,204|1,924,595|0|4,130,522|15,575,912|7,912,167|352,199|378,769|0|24,219,047|1,063,000|0|1,063,000|67,181|25,349,228|29,479,750|0|22,935,957|22,935,957|21,101,385|0|0|0|5,397,990|0|1,619,687|51,055,019|6,268,859|0|240,329|6,509,188|17,538,764|24,047,952|75,102,971|29,445,145|2,554,617|0|1,132,887|411,378|-49,722,103|0|0|-45,623,221|-2|0|214|209|183,532|32,329|17|18|199|0.08|0.04|0.01|35|-164|-46,924,497|-5.62|-21|-8|0|1|2|9|-1|1|0|0|0|-1|-3|0|38,358,190|-5,201,946|2,405,142|614,375|-2,213,354|0|-6,008,109|4|-24,032,437|-24,184,659|152,222|29,445,146|46,924,497|-100,402,080|-100,402,080|0|-13|17|481,218|24,228,724|19,196,791|653,360|2,473,482|16,069,949|3,515,437|0|0|0|0|0|12,879|67,181|0|0|1|0|0
493|38,294,318|38,294,318|80,587|0|0|80,587|0|0|0|0|38,374,905|963,176|236,820|0|726,356|467,981|34,877,357|0|0|217,184|1,849,207|2,066,391|0.05|-|40|2,144|0|2,144|0|220|-220|0|0|1,924|0|0|0|0|0|0|0|293,337|1,557,794|0|0|1,075,439|1,075,439|0|0|0|-240,382|0|-240,382|0|1,408|1,408|609|837,074|0|1,077,641|38,326|0|0|1,115,967|703|0|703|20,887|1,137,557|1,974,631|0|0|0|0|0|0|0|0|0|293,792|293,792|0|0|0|0|85,605|85,605|379,397|0|31,200|0|0|6,240|1,557,794|0|0|1,595,234|1|0|20|19|2,015,490|24,631|0|1|0|2.85|2.84|0.54|1|1|543,282|-0.52|0|0|0|19|34|46|0|0|0|0|1|1|2|1|38,294,319|2,066,392|65,155|1|295,873|0|1,705,363|4|6,821,451|-532,766|7,354,217|1|-543,282|7,364,732|-532,766|7,897,498|0|4|559,039|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
494|38,258,263|38,258,263|1,659,365|0|1,461,468|197,897|0|0|0|0|39,917,628|17,464,376|5,534,767|-199|11,929,808|2,725,841|380,162|0|0|255,445|19,091,804|19,347,249|0.48|-|2|153,334|19,916|133,418|276,107|238,063|38,044|0|0|171,462|0|0|0|0|0|0|0|3,084,039|16,179,227|3,282,896|0|0|3,282,896|3,892,351|0|83,819|27,781,277|0|31,757,447|511,530|276,343|787,873|48,372|35,876,588|2,569,683|653,089|12,822|0|0|3,235,594|3,178|0|3,178|0|3,238,772|39,115,360|300,000|5,000|305,000|732,402|0|0|6,460,025|85,076|0|300,443|7,882,946|740,000|0|223,506|963,506|0|963,506|8,846,452|1,268,506|770,000|0|0|235,448|29,263,460|0|0|30,268,908|1|0|191|36|1,062,730|75,718|37|16|15|4.55|4.45|0.08|54|38|27,993,642|-0.10|952|971|0|1|12|1|0|0|0|0|0|5|0|1|38,258,264|19,347,250|76,634|19,917|3,051,502|0|16,199,197|4|64,796,790|11,477,479|53,319,310|1,268,507|-28,293,642|91,821,925|11,477,479|80,344,445|-2|6|2,961,544|0|0|0|0|0|0|0|0|0|0|0|0|1,062,882|0|0|0|0|0
495|38,042,270|38,042,270|288,913|0|0|288,913|0|55,733|0|0|38,331,183|33,267,532|716,503|31,962,003|589,026|4,506,550|319,853|61,783|0|326,046|-88,798|237,248|0.01|1.16|1|7|71,524|-71,517|-52,254|-25,403|-26,851|0|0|-98,368|0|0|0|0|0|0|0|0|-187,166|300,867|0|14,533|315,400|843,517|0|66,238|67,633|0|977,388|245,984|1,971,015|2,216,999|43,574|3,553,361|3,000,652|229,236|0|0|0|3,229,888|2,887|0|2,887|8,185|3,240,960|6,794,321|607,403|233,490|840,893|3,660,889|0|0|162,428|378,613|0|638,777|5,681,600|821,470|0|0|821,470|0|821,470|6,503,070|1,662,363|1,000,000|0|997,073|57,063|-1,762,885|0|0|291,251|0|0|195|200|190,211|22,533|8|24|40|0.63|0.24|0.05|32|-8|-2,128,239|5.68|0|3|0|6|12|11|6|0|0|0|0|0|0|-1|38,042,271|237,249|97,814|71,525|-25,652|0|93,562|4|374,247|-1,646,320|2,020,567|1,662,364|1,520,836|-2,808,953|-2,808,953|0|34|-30|601,765|0|0|0|0|0|0|0|61,783|0|61,783|0|0|0|0|0|0|0|0
496|37,934,575|37,934,575|1,575,091|0|0|1,575,091|0|0|0|0|39,509,666|33,093,001|13,201,540|0|19,891,461|2,041,100|354,110|0|0|3,124,576|896,879|4,021,455|0.10|-|1|4,028|251,439|-247,411|53,869|219,844|-165,975|0|0|-413,386|0|0|0|0|0|0|0|85,208|398,285|40,410|0|0|40,410|7,803,423|0|223,415|-1,401|0|8,025,437|71,090|0|71,090|42,137|8,179,074|5,257,557|11,754,934|61,572|0|926,937|18,001,000|0|0|0|15,902|18,016,902|26,195,976|0|2,345,609|2,345,609|3,512,330|0|0|0|157,041|0|-10,533,066|-4,518,086|10,705,314|0|10,705,314|21,410,628|0|21,410,628|16,892,542|23,756,237|7,840,000|0|0|477,278|986,156|0|0|9,303,434|0|0|111|101|375,590|20,209|75|1|39|-1.81|-1.79|0.00|76|37|12,697,160|5.90|5|16|0|1|2|5|3|1|0|0|0|0|0|0|37,934,576|4,021,456|937,373|251,440|103,270|0|2,729,373|4|10,917,491|11,380,373|-462,882|23,756,238|-12,697,160|-141,587|-141,587|0|4|0|12,809|0|0|0|0|0|0|0|0|0|0|0|0|5,902|0|0|0|0|0
497|37,917,796|37,915,296|11,120,205|0|10,913,712|206,493|0|0|0|0|49,035,501|41,240,441|14,191,974|23,918,827|3,129,640|4,701,479|203,211|0|0|975,469|1,914,901|2,890,370|0.06|1.42|1|79|29,430|-29,351|7,038|52,679|-45,641|0|0|-74,992|0|0|0|0|0|0|0|308,345|1,531,564|2,754,797|0|309,700|3,064,497|153,001|0|39,984|169,490|0|362,475|1,411,882|271,844|1,683,726|0|5,110,698|2,599,159|1,684,855|71,838|0|951,006|5,306,858|34,495|0|34,495|50,329|5,391,682|10,502,380|1,742,695|0|1,742,695|708,264|0|0|0|528,636|0|110,705|3,090,300|0|0|11,130|11,130|65,556|76,686|3,166,986|1,753,825|15,200|0|648,644|4,292,127|2,379,423|0|0|7,335,394|1|0|134|125|303,342|37,612|1|15|6|1.65|1.11|0.29|16|10|2,020,398|-0.45|66|98|0|4|7|7|0|0|1|0|0|0|0|0|37,917,797|2,890,371|292,641|29,431|301,675|0|2,266,624|4|9,066,496|698,596|8,367,900|1,753,826|-3,763,093|11,075,763|698,596|10,377,167|-1|5|1,882,493|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
498|37,818,511|37,818,511|152,624|186,032|-68,924|35,516|0|25,938|0|0|37,971,135|8,781,915|224,682|0|8,557,233|24,780,308|133,419|55,013|0|615,291|3,660,202|4,275,493|0.11|-|4|412|28|384|89,271|97,540|-8,269|0|0|-7,885|537,411|0|537,411|82,221|0|82,221|455,190|595,629|3,511,878|1,460,506|0|0|1,460,506|10,082,766|0|608,741|4,036|0|10,695,543|175,432|0|175,432|469,315|12,800,796|0|521,242|43,859|0|30,831|595,932|316,618|186,032|502,650|0|1,098,582|13,899,378|0|0|0|1,164,696|0|82,221|0|979,300|0|1,136,559|3,362,776|0|0|0|0|1,263,884|1,263,884|4,626,660|0|200|0|0|40|9,272,478|0|0|9,272,718|1|0|255|244|154,994|101,559|97|7|48|3.81|3.75|0.11|105|56|9,438,020|-0.34|130,708|152,696|0|3|34|3|0|0|0|0|0|3|0|0|37,818,512|4,275,494|184,587|29|585,628|0|3,505,250|4|14,020,999|7,508,199|6,512,800|1|-9,438,020|23,459,018|7,508,199|15,950,819|-3|7|4,987,611|404,457|404,457|404,457|0|0|0|0|557,417|0|557,417|0|0|11,296|0|0|0|0|0
499|37,782,951|37,782,951|5,855,025|0|-486,391|6,341,416|0|34,581|0|0|43,637,976|32,299,172|29,068,553|183,746|3,046,873|4,408,709|5,059,540|0|0|866,070|1,004,485|1,870,555|0.04|1.19|1|27|261,774|-261,747|2,783,088|3,043,657|-260,569|0|0|-522,316|0|0|0|0|0|0|0|140,426|341,743|486,267|0|0|486,267|1,289,702|211,156|178,788|2,846,199|0|4,525,845|6,096,991|1,327,143|7,424,134|379,240|12,815,486|2,438,139|1,322,120|68,937|18,548|78,351|3,926,095|36,132|0|36,132|19,898|3,982,125|16,797,611|728,371|243|728,614|7,581,815|3,285,643|0|0|220,403|0|404,191|12,220,666|0|0|64,466|64,466|204,003|268,469|12,489,135|793,080|199,280|0|416,436|3,044,259|648,501|0|0|4,308,476|0|0|122|140|269,878|31,491|14|84|123|1.05|0.44|0.03|98|-24|594,820|0.16|5|7|0|2|9|3|0|0|1|0|0|0|0|0|37,782,952|1,870,556|259,821|261,775|118,834|0|1,230,126|4|4,920,505|457,927|4,462,578|793,081|-1,323,191|5,450,615|457,927|4,992,688|0|4|2,102,256|266,618|266,618|225,363|36,454|4,801|0|0|0|0|0|0|0|19,898|0|0|0|0|0
500|37,735,848|35,388,588|306,071|0|7,724|298,347|106,224|0|0|0|35,694,659|27,007,575|1,016,938|23,355,687|2,634,950|6,634,024|681,425|0|0|720,007|651,628|1,371,635|0.04|1.50|0|557|49,799|-49,242|24,294|133,804|-109,510|0|0|-158,752|0|0|0|0|0|0|0|215,008|277,868|381,623|0|0|381,623|8,518,997|0|1,752|7,000|0|8,527,749|316,953|8,088,794|8,405,747|74,698|17,389,817|24,949,654|1,206,224|299,848|0|0|26,455,726|6,474|0|6,474|0|26,462,200|43,852,017|1,571,209|2,500,636|4,071,845|5,810,802|0|0|0|580,762|0|23,749|10,487,158|0|0|57,690|57,690|0|57,690|10,544,848|4,129,535|24,000|0|15,000,891|14,583,926|3,698,352|0|0|33,307,169|1|0|92|86|438,789|77,140|82|114|79|1.66|0.86|0.01|196|117|6,902,659|2.73|14|28|0|1|1|2|0|0|0|0|0|0|0|0|37,735,849|1,371,636|216,002|49,800|96,293|0|1,009,541|4|4,038,165|10,518,183|-6,480,018|4,129,536|-8,473,868|8,382,497|8,382,497|0|-4|8|17,973,622|0|0|0|0|0|0|0|825,878|0|0|0|0|0|0|0|0|0|0
501|37,706,497|37,706,497|136,119|0|0|136,119|0|0|0|0|37,842,616|32,455,124|1,799,485|0|30,655,639|1,839,255|342,836|0|0|443,021|2,762,380|3,205,401|0.08|-|1|0|40,252|-40,252|350,520|290,401|60,119|0|0|19,867|0|0|0|0|0|0|0|316,645|2,465,602|830,573|0|53,121|883,694|8,308,405|0|971,925|111,465|0|9,391,795|19,845|0|19,845|68,985|10,364,319|2,711,241|2,148,638|29,385|0|14,375|4,903,639|53,368|0|53,368|0|4,957,007|15,321,326|219,252|0|219,252|4,387,828|0|0|0|95,767|0|134,585|4,837,432|447,907|0|1,702,402|2,150,309|2|2,150,311|6,987,743|2,369,561|220,000|0|28,651|414,952|7,669,980|0|0|8,333,583|1|0|57|46|819,706|39,984|80|0|49|2.14|2.14|0.06|81|31|5,526,887|0.46|70|80|0|2|8|4|0|0|0|0|0|0|0|0|37,706,498|3,205,402|132,906|40,253|435,540|0|2,596,702|4|10,386,809|4,793,460|5,593,349|2,369,562|-5,746,139|13,763,386|4,793,460|8,969,926|-1|5|3,256,747|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
502|37,643,040|37,643,040|163,711|0|0|163,711|0|0|0|0|37,806,751|32,066,345|12,672,021|0|19,394,324|6,062,361|615,872|0|0|2,083,565|-3,021,392|-937,827|(0.02)|-|1|24|147,602|-147,578|1,063,790|1,819,810|-756,020|0|0|-903,598|0|0|0|0|0|0|0|0|-3,924,990|418,405|0|-103,228|315,177|8,390,977|0|404,899|1,951,384|0|10,747,260|1,464,197|0|1,464,197|202,225|12,728,859|940,146|4,872,788|19,764|0|613,334|6,446,032|370,655|0|370,655|119,572|6,936,259|19,665,118|0|0|0|16,322,194|0|0|0|323,657|0|6,798,991|23,444,842|0|0|0|0|0|0|23,444,842|0|52,700|0|0|43,937|-3,876,361|0|0|-3,779,724|0|0|235|244|154,275|24,846|81|17|186|0.54|0.48|0.02|98|-88|-10,715,983|0.34|-19|-6|0|2|5|3|0|0|0|0|0|-1|0|1|37,643,041|-937,826|625,070|147,603|-507,039|0|-1,203,459|4|-4,813,838|-11,233,385|6,419,547|1|10,715,983|-15,529,822|-15,529,822|0|-9|13|-131,834|0|0|0|0|0|0|0|0|0|0|0|11,500|119,572|0|0|0|0|0
503|37,559,381|37,559,381|247,711|0|0|247,711|0|0|0|0|37,807,092|22,511,174|1,300,581|10,147,191|11,063,402|5,086,174|817,340|0|0|534,267|8,858,137|9,392,404|0.25|1.10|2|5|34,032|-34,027|8,160|21,208|-13,048|0|0|-47,075|0|0|0|0|0|0|0|1,409,493|7,401,569|760,642|0|3,464|764,106|2,523,009|0|1,363|123,940|0|2,648,312|17,710|3,541,993|3,559,703|35,767|7,007,888|4,431,292|1,207,520|84,232|24,534|3,229,539|8,977,117|1,117,653|0|1,117,653|0|10,094,770|17,102,658|0|0|0|0|0|0|5,407|1,140,759|0|-1,140,759|5,407|1,742,141|0|438,101|2,180,242|7,529,223|9,709,465|9,714,872|2,180,242|200|0|0|0|7,387,586|0|0|7,387,786|0|0|217|206|182,327|24,690|25|58|0|1,296.08|637.73|0.04|82|82|7,002,481|0.15|261|276|0|2|4|5|0|0|0|0|0|1|1|1|37,559,382|9,392,405|160,280|34,033|1,411,857|0|7,786,235|4|31,144,940|6,202,608|24,942,332|2,180,243|-7,002,481|35,967,178|6,202,608|29,764,570|-1|5|5,371,584|0|0|0|0|0|0|0|0|0|0|0|0|383,601|0|0|0|0|0
504|37,144,295|37,144,295|813,786|0|0|813,786|7,087|0|0|0|37,958,081|20,087,511|11,506,687|2,015,995|6,564,829|12,833,008|1,392,135|0|0|232,208|3,413,219|3,645,427|0.10|5.07|1|3|0|3|58,034|57,764|270|0|0|273|0|0|0|0|0|0|0|351,622|3,061,870|2,869,554|0|114,051|2,983,605|1,124,327|0|54,774|274,563|0|1,453,664|157,531|288,037|445,568|6,771|4,889,608|93,825|340,221|104,864|0|0|538,910|7,455|9,936|17,391|0|556,301|5,445,909|0|1,527|1,527|816,526|0|0|168|632,983|0|375,594|1,826,798|0|0|0|0|0|0|1,826,798|1,527|13,000|0|0|71,041|3,535,070|0|0|3,619,111|1|0|298|314|118,294|40,869|11|8|15|2.68|2.43|0.55|19|4|3,062,810|-0.82|0|0|0|7|67|8|0|0|0|0|1|6|1|1|37,144,296|3,645,428|69,662|1|546,115|0|3,029,650|4|12,118,598|73,961|12,044,637|1,528|-3,062,810|15,179,880|73,961|15,105,919|-1|5|649,867|384,275|384,275|22,169|64,868|297,238|0|0|992,777|0|992,777|0|0|111,252|0|0|0|0|0
505|37,018,936|37,018,936|4,040,194|0|0|4,040,194|0|0|0|0|41,059,130|10,813,057|693,111|0|10,119,946|28,815,734|54,574|1,315|0|1,115,617|260,148|1,375,765|0.03|-|3|0|57,836|-57,836|231,790|145,017|86,773|0|0|28,937|2,074,802|0|2,074,802|0|0|0|2,074,802|512,404|1,851,483|631,698|0|10|631,708|5,626,317|0|1,839,998|0|0|7,466,315|0|0|0|262,972|8,360,995|0|1,047,592|682,731|0|0|1,730,323|20,174|0|20,174|484,251|2,234,748|10,595,743|2,029,865|900|2,030,765|357,760|0|0|0|1,165,712|0|2,079,581|5,633,818|0|0|0|0|0|0|5,633,818|2,030,765|9,100|0|0|1,820|4,951,005|0|0|4,961,925|0|0|246|236|156,860|122,101|55|0|12|1.48|1.48|0.06|55|43|2,727,177|1.02|5|24|0|3|17|4|0|0|1|0|0|1|0|0|37,018,937|1,375,766|334,685|57,837|32,370|0|950,874|4|3,803,496|3,863,262|-59,766|2,030,766|-4,757,042|6,529,772|3,863,262|2,666,510|-3|7|2,494,595|0|0|0|0|0|0|0|0|0|0|0|0|484,251|0|0|0|0|0
506|36,938,782|36,938,782|119,940|0|0|119,940|0|0|0|0|37,058,722|28,870,568|1,032,114|23,037,462|4,800,992|2,575,875|1,124,280|749,541|0|2,172,655|2,315,344|4,487,999|0.12|1.12|2|1,070|875,804|-874,734|705,963|1,119,237|-413,274|0|0|-1,288,008|0|0|0|0|0|0|0|385,802|641,534|7,174,999|0|0|7,174,999|1,472,300|2,392,744|59,632|7,676|0|3,932,352|16,793|7,718,244|7,735,037|381,679|19,224,067|10,024,619|736,848|17,899|0|0|10,779,366|5,647|0|5,647|22,950,515|33,735,528|52,959,595|0|0|0|10,839,223|31,424,992|0|462,137|3,070,917|0|125,618|45,922,887|0|1,378,903|1,660,052|3,038,955|80,868|3,119,823|49,042,710|3,038,955|859,900|0|0|171,980|2,885,005|0|0|3,916,885|0|0|14|14|2,638,484|183,991|38|98|534|0.42|0.25|0.14|136|-398|-26,698,820|-0.92|4|5|0|1|1|2|1|0|0|0|0|0|0|0|36,938,783|4,488,000|651,797|875,805|230,326|0|2,730,072|4|10,920,288|-34,255,498|45,175,786|3,038,956|26,698,820|-18,817,488|-34,255,498|15,438,010|11|-7|3,746,538|659,562|659,562|57,387|7,318|594,857|0|0|925,762|0|925,762|0|0|180,406|0|0|0|0|0
507|36,859,711|36,859,711|20,670,418|19,837,156|0|833,262|0|0|0|0|57,530,129|55,956,212|10,837,142|16,784,166|28,334,904|1,056,980|571,325|0|0|218,741|-273,129|-54,388|(0.00)|2.20|0|8,202|1,097,586|-1,089,384|214,342|179,886|34,456|0|0|-1,054,928|0|0|0|0|0|0|0|2,166,729|-3,494,786|11,016,690|0|2,351|11,019,041|28,313,078|0|4,130,006|-4,130,006|0|28,313,078|9,577,926|0|9,577,926|365|48,910,410|63,039,747|0|0|0|0|63,039,747|0|0|0|0|63,039,747|111,950,157|34,380,774|0|34,380,774|0|0|0|0|4,161,878|0|-6,345,929|32,196,723|24,705,722|0|2,184,051|26,889,773|0|26,889,773|59,086,496|61,270,547|32,856,400|0|0|498,813|19,508,448|0|0|52,863,661|0|0|54|41|899,017|25,780|280|62|0|1.52|1.22|0.10|343|343|16,713,687|-923.94|1|0|0|0|1|1|1|1|2|1|0|0|0|0|36,859,712|-54,387|65,622|1,097,587|-219,314|0|-998,282|4|-3,993,128|11,057,914|-15,051,041|61,270,548|-51,094,461|-14,169,215|-14,169,215|0|-10|14|19,830,102|0|0|0|0|0|0|0|0|0|0|0|0|565,146|0|0|0|0|0
508|36,767,321|36,767,321|4,304,404|7,741|-257,024|4,553,687|0|0|9,402|0|41,071,725|29,221,000|16,980,444|7,796,334|4,444,222|4,649,437|4,433,367|34,862|0|303,189|2,464,732|2,767,921|0.07|1.11|1|7,888|0|7,888|50,231|37,494|12,737|0|0|20,625|243,874|0|243,874|668,643|0|668,643|-424,769|429,368|1,631,220|19,281,707|326,169|93|19,607,969|6,529,675|0|24,695|31,601|0|6,585,971|1,448,941|1,776|1,450,717|0|27,644,657|896,494|312,398|12,765|0|0|1,221,657|392|0|392|0|1,222,049|28,866,706|0|0|0|14,818,112|0|863,739|0|1,101,249|0|198,403|16,981,503|0|0|257,111|257,111|0|257,111|17,238,614|257,111|1,266,068|0|286,023|8,037,504|2,038,497|0|0|11,628,092|0|0|84|78|471,376|59,608|65|18|185|1.63|1.54|0.68|83|-102|10,663,154|-6.99|0|0|0|1|30|1|0|0|0|0|0|1|0|0|36,767,322|2,767,922|90,957|1|394,357|0|2,282,607|4|9,130,429|-8,944,815|18,075,244|257,112|-10,663,154|19,536,471|-8,944,815|28,481,286|-5|9|-2,936,391|0|0|0|0|0|0|0|266,125|0|266,125|0|0|0|0|0|0|0|0
509|36,722,841|36,354,052|105,262|0|65,323|39,939|0|0|0|0|36,459,314|23,604,408|18,009,265|671,187|4,923,956|7,180,916|639,978|815|0|1,646,441|3,387,571|5,034,012|0.14|0.56|2|956|184,274|-183,318|238,603|483,836|-245,233|0|0|-428,551|41,129|0|41,129|268,714|0|268,714|-227,585|562,300|2,169,135|2,409,679|0|0|2,409,679|4,822,070|0|665,655|-71,552|0|5,416,173|1,645,357|335,964|1,981,321|224,578|10,031,751|1,199,712|4,287,686|714,329|1,569,026|20,305,647|28,076,400|8,950|0|8,950|0|28,085,350|38,117,101|0|13,047,160|13,047,160|10,506,533|183,495|217,855|18,459|463,398|0|240,594|24,677,494|0|0|26,140|26,140|52,737|78,877|24,756,371|13,073,300|200|0|0|40|13,360,490|0|0|13,360,730|0|0|120|141|260,446|50,928|48|31|165|0.41|0.33|0.06|79|-87|-14,645,743|2.12|19|27|0|1|1|4|1|0|0|0|0|0|0|0|36,722,842|5,034,013|493,932|184,275|512,528|0|3,843,278|4|15,373,113|-4,232,840|19,605,953|13,073,301|14,645,743|-12,345,931|-12,345,931|0|7|-3|1,240,698|3,474,616|3,474,616|1,428,163|2,043,631|2,822|0|0|763,429|0|362,012|0|600,079|13,900|0|0|0|0|0
